2016-08-02T04:01:11.069536Z,NZ_APIM_50_LFZ,-41123
2016-08-02T04:01:12.069536Z,NZ_APIM_50_LFZ,-41095
2016-08-02T04:01:13.069536Z,NZ_APIM_50_LFZ,-41073
2016-08-02T04:01:14.069536Z,NZ_APIM_50_LFZ,-41096
2016-08-02T04:01:15.069536Z,NZ_APIM_50_LFZ,-41101
2016-08-02T04:01:16.069536Z,NZ_APIM_50_LFZ,-41124
2016-08-02T04:01:17.069536Z,NZ_APIM_50_LFZ,-41112
2016-08-02T04:01:18.069536Z,NZ_APIM_50_LFZ,-41067
2016-08-02T04:01:19.069536Z,NZ_APIM_50_LFZ,-41058
2016-08-02T04:01:20.069536Z,NZ_APIM_50_LFZ,-41051
2016-08-02T04:01:21.069536Z,NZ_APIM_50_LFZ,-41027
2016-08-02T04:01:22.069536Z,NZ_APIM_50_LFZ,-41046
2016-08-02T04:01:23.069536Z,NZ_APIM_50_LFZ,-41036
2016-08-02T04:01:24.069536Z,NZ_APIM_50_LFZ,-40943
2016-08-02T04:01:25.069536Z,NZ_APIM_50_LFZ,-40932
2016-08-02T04:01:26.069536Z,NZ_APIM_50_LFZ,-40990
2016-08-02T04:01:27.069536Z,NZ_APIM_50_LFZ,-40951
2016-08-02T04:01:28.069536Z,NZ_APIM_50_LFZ,-40899
2016-08-02T04:01:29.069536Z,NZ_APIM_50_LFZ,-40905
2016-08-02T04:01:30.069536Z,NZ_APIM_50_LFZ,-40879
2016-08-02T04:01:31.069536Z,NZ_APIM_50_LFZ,-40884
2016-08-02T04:01:32.069536Z,NZ_APIM_50_LFZ,-40927
2016-08-02T04:01:33.069536Z,NZ_APIM_50_LFZ,-40904
2016-08-02T04:01:34.069536Z,NZ_APIM_50_LFZ,-40892
2016-08-02T04:01:35.069536Z,NZ_APIM_50_LFZ,-40930
2016-08-02T04:01:36.069536Z,NZ_APIM_50_LFZ,-40982
2016-08-02T04:01:37.069536Z,NZ_APIM_50_LFZ,-41067
2016-08-02T04:01:38.069536Z,NZ_APIM_50_LFZ,-41058
2016-08-02T04:01:39.069536Z,NZ_APIM_50_LFZ,-40964
2016-08-02T04:01:40.069536Z,NZ_APIM_50_LFZ,-40963
2016-08-02T04:01:41.069536Z,NZ_APIM_50_LFZ,-40992
2016-08-02T04:01:42.069536Z,NZ_APIM_50_LFZ,-41045
2016-08-02T04:01:43.069536Z,NZ_APIM_50_LFZ,-41134
2016-08-02T04:01:44.069536Z,NZ_APIM_50_LFZ,-41108
2016-08-02T04:01:45.069536Z,NZ_APIM_50_LFZ,-41075
2016-08-02T04:01:46.069536Z,NZ_APIM_50_LFZ,-41159
2016-08-02T04:01:47.069536Z,NZ_APIM_50_LFZ,-41183
2016-08-02T04:01:48.069536Z,NZ_APIM_50_LFZ,-41144
2016-08-02T04:01:49.069536Z,NZ_APIM_50_LFZ,-41183
2016-08-02T04:01:50.069536Z,NZ_APIM_50_LFZ,-41191
2016-08-02T04:01:51.069536Z,NZ_APIM_50_LFZ,-41173
2016-08-02T04:01:52.069536Z,NZ_APIM_50_LFZ,-41221
2016-08-02T04:01:53.069536Z,NZ_APIM_50_LFZ,-41188
2016-08-02T04:01:54.069536Z,NZ_APIM_50_LFZ,-41112
2016-08-02T04:01:55.069536Z,NZ_APIM_50_LFZ,-41109
2016-08-02T04:01:56.069536Z,NZ_APIM_50_LFZ,-41093
2016-08-02T04:01:57.069536Z,NZ_APIM_50_LFZ,-41052
2016-08-02T04:01:58.069536Z,NZ_APIM_50_LFZ,-41049
2016-08-02T04:01:59.069536Z,NZ_APIM_50_LFZ,-41051
2016-08-02T04:02:00.069536Z,NZ_APIM_50_LFZ,-41053
2016-08-02T04:02:01.069536Z,NZ_APIM_50_LFZ,-41024
2016-08-02T04:02:02.069536Z,NZ_APIM_50_LFZ,-40950
2016-08-02T04:02:03.069536Z,NZ_APIM_50_LFZ,-40928
2016-08-02T04:02:04.069536Z,NZ_APIM_50_LFZ,-40937
2016-08-02T04:02:05.069536Z,NZ_APIM_50_LFZ,-40944
2016-08-02T04:02:06.069536Z,NZ_APIM_50_LFZ,-40952
2016-08-02T04:02:07.069536Z,NZ_APIM_50_LFZ,-40923
2016-08-02T04:02:08.069536Z,NZ_APIM_50_LFZ,-40893
2016-08-02T04:02:09.069536Z,NZ_APIM_50_LFZ,-40916
2016-08-02T04:02:10.069536Z,NZ_APIM_50_LFZ,-40945
2016-08-02T04:02:11.069536Z,NZ_APIM_50_LFZ,-40943
2016-08-02T04:02:12.069536Z,NZ_APIM_50_LFZ,-40944
2016-08-02T04:02:13.069536Z,NZ_APIM_50_LFZ,-40986
2016-08-02T04:02:14.069536Z,NZ_APIM_50_LFZ,-41034
2016-08-02T04:02:15.069536Z,NZ_APIM_50_LFZ,-41050
2016-08-02T04:02:16.069536Z,NZ_APIM_50_LFZ,-41055
2016-08-02T04:02:17.069536Z,NZ_APIM_50_LFZ,-41038
2016-08-02T04:02:18.069536Z,NZ_APIM_50_LFZ,-41034
2016-08-02T04:02:19.069536Z,NZ_APIM_50_LFZ,-41055
2016-08-02T04:02:20.069536Z,NZ_APIM_50_LFZ,-41036
2016-08-02T04:02:21.069536Z,NZ_APIM_50_LFZ,-41051
2016-08-02T04:02:22.069536Z,NZ_APIM_50_LFZ,-41066
2016-08-02T04:02:23.069536Z,NZ_APIM_50_LFZ,-41083
2016-08-02T04:02:24.069536Z,NZ_APIM_50_LFZ,-41133
2016-08-02T04:02:25.069536Z,NZ_APIM_50_LFZ,-41118
2016-08-02T04:02:26.069536Z,NZ_APIM_50_LFZ,-41134
2016-08-02T04:02:27.069536Z,NZ_APIM_50_LFZ,-41145
2016-08-02T04:02:28.069536Z,NZ_APIM_50_LFZ,-41097
2016-08-02T04:02:29.069536Z,NZ_APIM_50_LFZ,-41083
2016-08-02T04:02:30.069536Z,NZ_APIM_50_LFZ,-41090
2016-08-02T04:02:31.069536Z,NZ_APIM_50_LFZ,-41074
2016-08-02T04:02:32.069536Z,NZ_APIM_50_LFZ,-41054
2016-08-02T04:02:33.069536Z,NZ_APIM_50_LFZ,-41049
2016-08-02T04:02:34.069536Z,NZ_APIM_50_LFZ,-41028
2016-08-02T04:02:35.069536Z,NZ_APIM_50_LFZ,-41009
2016-08-02T04:02:36.069536Z,NZ_APIM_50_LFZ,-41015
2016-08-02T04:02:37.069536Z,NZ_APIM_50_LFZ,-41019
2016-08-02T04:02:38.069536Z,NZ_APIM_50_LFZ,-41009
2016-08-02T04:02:39.069536Z,NZ_APIM_50_LFZ,-40991
2016-08-02T04:02:40.069536Z,NZ_APIM_50_LFZ,-41007
2016-08-02T04:02:41.069536Z,NZ_APIM_50_LFZ,-41039
2016-08-02T04:02:42.069536Z,NZ_APIM_50_LFZ,-41037
2016-08-02T04:02:43.069536Z,NZ_APIM_50_LFZ,-41047
2016-08-02T04:02:44.069536Z,NZ_APIM_50_LFZ,-41007
2016-08-02T04:02:45.069536Z,NZ_APIM_50_LFZ,-40982
2016-08-02T04:02:46.069536Z,NZ_APIM_50_LFZ,-41015
2016-08-02T04:02:47.069536Z,NZ_APIM_50_LFZ,-40968
2016-08-02T04:02:48.069536Z,NZ_APIM_50_LFZ,-40940
2016-08-02T04:02:49.069536Z,NZ_APIM_50_LFZ,-40948
2016-08-02T04:02:50.069536Z,NZ_APIM_50_LFZ,-40941
2016-08-02T04:02:51.069536Z,NZ_APIM_50_LFZ,-40953
2016-08-02T04:02:52.069536Z,NZ_APIM_50_LFZ,-40974
2016-08-02T04:02:53.069536Z,NZ_APIM_50_LFZ,-41008
2016-08-02T04:02:54.069536Z,NZ_APIM_50_LFZ,-41044
2016-08-02T04:02:55.069536Z,NZ_APIM_50_LFZ,-41054
2016-08-02T04:02:56.069536Z,NZ_APIM_50_LFZ,-41036
2016-08-02T04:02:57.069536Z,NZ_APIM_50_LFZ,-41029
2016-08-02T04:02:58.069536Z,NZ_APIM_50_LFZ,-41038
2016-08-02T04:02:59.069536Z,NZ_APIM_50_LFZ,-41049
2016-08-02T04:03:00.069536Z,NZ_APIM_50_LFZ,-41057
2016-08-02T04:03:01.069536Z,NZ_APIM_50_LFZ,-41100
2016-08-02T04:03:02.069536Z,NZ_APIM_50_LFZ,-41137
2016-08-02T04:03:03.069536Z,NZ_APIM_50_LFZ,-41065
2016-08-02T04:03:04.069536Z,NZ_APIM_50_LFZ,-40998
2016-08-02T04:03:05.069536Z,NZ_APIM_50_LFZ,-41016
2016-08-02T04:03:06.069536Z,NZ_APIM_50_LFZ,-41038
2016-08-02T04:03:07.069536Z,NZ_APIM_50_LFZ,-41065
2016-08-02T04:03:08.069536Z,NZ_APIM_50_LFZ,-41065
2016-08-02T04:03:09.069536Z,NZ_APIM_50_LFZ,-41054
2016-08-02T04:03:10.069536Z,NZ_APIM_50_LFZ,-41071
2016-08-02T04:03:11.069536Z,NZ_APIM_50_LFZ,-41052
2016-08-02T04:03:12.069536Z,NZ_APIM_50_LFZ,-41023
2016-08-02T04:03:13.069536Z,NZ_APIM_50_LFZ,-41044
2016-08-02T04:03:14.069536Z,NZ_APIM_50_LFZ,-41069
2016-08-02T04:03:15.069536Z,NZ_APIM_50_LFZ,-41022
2016-08-02T04:03:16.069536Z,NZ_APIM_50_LFZ,-40934
2016-08-02T04:03:17.069536Z,NZ_APIM_50_LFZ,-40916
2016-08-02T04:03:18.069536Z,NZ_APIM_50_LFZ,-40981
2016-08-02T04:03:19.069536Z,NZ_APIM_50_LFZ,-41008
2016-08-02T04:03:20.069536Z,NZ_APIM_50_LFZ,-41010
2016-08-02T04:03:21.069536Z,NZ_APIM_50_LFZ,-41005
2016-08-02T04:03:22.069536Z,NZ_APIM_50_LFZ,-40968
2016-08-02T04:03:23.069536Z,NZ_APIM_50_LFZ,-40946
2016-08-02T04:03:24.069536Z,NZ_APIM_50_LFZ,-40931
2016-08-02T04:03:25.069536Z,NZ_APIM_50_LFZ,-40970
2016-08-02T04:03:26.069536Z,NZ_APIM_50_LFZ,-40973
2016-08-02T04:03:27.069536Z,NZ_APIM_50_LFZ,-40938
2016-08-02T04:03:28.069536Z,NZ_APIM_50_LFZ,-40981
2016-08-02T04:03:29.069536Z,NZ_APIM_50_LFZ,-41009
2016-08-02T04:03:30.069536Z,NZ_APIM_50_LFZ,-40986
2016-08-02T04:03:31.069536Z,NZ_APIM_50_LFZ,-41003
2016-08-02T04:03:32.069536Z,NZ_APIM_50_LFZ,-41071
2016-08-02T04:03:33.069536Z,NZ_APIM_50_LFZ,-41060
2016-08-02T04:03:34.069536Z,NZ_APIM_50_LFZ,-41044
2016-08-02T04:03:35.069536Z,NZ_APIM_50_LFZ,-41056
2016-08-02T04:03:36.069536Z,NZ_APIM_50_LFZ,-41022
2016-08-02T04:03:37.069536Z,NZ_APIM_50_LFZ,-41082
2016-08-02T04:03:38.069536Z,NZ_APIM_50_LFZ,-41143
2016-08-02T04:03:39.069536Z,NZ_APIM_50_LFZ,-41129
2016-08-02T04:03:40.069536Z,NZ_APIM_50_LFZ,-41138
2016-08-02T04:03:41.069536Z,NZ_APIM_50_LFZ,-41156
2016-08-02T04:03:42.069536Z,NZ_APIM_50_LFZ,-41181
2016-08-02T04:03:43.069536Z,NZ_APIM_50_LFZ,-41155
2016-08-02T04:03:44.069536Z,NZ_APIM_50_LFZ,-41141
2016-08-02T04:03:45.069536Z,NZ_APIM_50_LFZ,-41189
2016-08-02T04:03:46.069536Z,NZ_APIM_50_LFZ,-41141
2016-08-02T04:03:47.069536Z,NZ_APIM_50_LFZ,-41087
2016-08-02T04:03:48.069536Z,NZ_APIM_50_LFZ,-41126
2016-08-02T04:03:49.069536Z,NZ_APIM_50_LFZ,-41122
2016-08-02T04:03:50.069536Z,NZ_APIM_50_LFZ,-41076
2016-08-02T04:03:51.069536Z,NZ_APIM_50_LFZ,-41052
2016-08-02T04:03:52.069536Z,NZ_APIM_50_LFZ,-41055
2016-08-02T04:03:53.069536Z,NZ_APIM_50_LFZ,-41075
2016-08-02T04:03:54.069536Z,NZ_APIM_50_LFZ,-41096
2016-08-02T04:03:55.069536Z,NZ_APIM_50_LFZ,-41096
2016-08-02T04:03:56.069536Z,NZ_APIM_50_LFZ,-41083
2016-08-02T04:03:57.069536Z,NZ_APIM_50_LFZ,-41077
2016-08-02T04:03:58.069536Z,NZ_APIM_50_LFZ,-41042
2016-08-02T04:03:59.069536Z,NZ_APIM_50_LFZ,-41004
2016-08-02T04:04:00.069536Z,NZ_APIM_50_LFZ,-40996
2016-08-02T04:04:01.069536Z,NZ_APIM_50_LFZ,-41012
2016-08-02T04:04:02.069536Z,NZ_APIM_50_LFZ,-40997
2016-08-02T04:04:03.069536Z,NZ_APIM_50_LFZ,-40971
2016-08-02T04:04:04.069536Z,NZ_APIM_50_LFZ,-41012
2016-08-02T04:04:05.069536Z,NZ_APIM_50_LFZ,-41014
2016-08-02T04:04:06.069536Z,NZ_APIM_50_LFZ,-40979
2016-08-02T04:04:07.069536Z,NZ_APIM_50_LFZ,-40997
2016-08-02T04:04:08.069536Z,NZ_APIM_50_LFZ,-41025
2016-08-02T04:04:09.069536Z,NZ_APIM_50_LFZ,-41020
2016-08-02T04:04:10.069536Z,NZ_APIM_50_LFZ,-41017
2016-08-02T04:04:11.069536Z,NZ_APIM_50_LFZ,-41030
2016-08-02T04:04:12.069536Z,NZ_APIM_50_LFZ,-41030
2016-08-02T04:04:13.069536Z,NZ_APIM_50_LFZ,-41039
2016-08-02T04:04:14.069536Z,NZ_APIM_50_LFZ,-41084
2016-08-02T04:04:15.069536Z,NZ_APIM_50_LFZ,-41120
2016-08-02T04:04:16.069536Z,NZ_APIM_50_LFZ,-41156
2016-08-02T04:04:17.069536Z,NZ_APIM_50_LFZ,-41201
2016-08-02T04:04:18.069536Z,NZ_APIM_50_LFZ,-41159
2016-08-02T04:04:19.069536Z,NZ_APIM_50_LFZ,-41117
2016-08-02T04:04:20.069536Z,NZ_APIM_50_LFZ,-41131
2016-08-02T04:04:21.069536Z,NZ_APIM_50_LFZ,-41100
2016-08-02T04:04:22.069536Z,NZ_APIM_50_LFZ,-41074
2016-08-02T04:04:23.069536Z,NZ_APIM_50_LFZ,-41084
2016-08-02T04:04:24.069536Z,NZ_APIM_50_LFZ,-41080
2016-08-02T04:04:25.069536Z,NZ_APIM_50_LFZ,-41022
2016-08-02T04:04:26.069536Z,NZ_APIM_50_LFZ,-40996
2016-08-02T04:04:27.069536Z,NZ_APIM_50_LFZ,-41041
2016-08-02T04:04:28.069536Z,NZ_APIM_50_LFZ,-40996
2016-08-02T04:04:29.069536Z,NZ_APIM_50_LFZ,-40948
2016-08-02T04:04:30.069536Z,NZ_APIM_50_LFZ,-40981
2016-08-02T04:04:31.069536Z,NZ_APIM_50_LFZ,-41001
2016-08-02T04:04:32.069536Z,NZ_APIM_50_LFZ,-41043
2016-08-02T04:04:33.069536Z,NZ_APIM_50_LFZ,-41059
2016-08-02T04:04:34.069536Z,NZ_APIM_50_LFZ,-40983
2016-08-02T04:04:35.069536Z,NZ_APIM_50_LFZ,-40922
2016-08-02T04:04:36.069536Z,NZ_APIM_50_LFZ,-40970
2016-08-02T04:04:37.069536Z,NZ_APIM_50_LFZ,-41015
2016-08-02T04:04:38.069536Z,NZ_APIM_50_LFZ,-41007
2016-08-02T04:04:39.069536Z,NZ_APIM_50_LFZ,-41028
2016-08-02T04:04:40.069536Z,NZ_APIM_50_LFZ,-41016
2016-08-02T04:04:41.069536Z,NZ_APIM_50_LFZ,-41049
2016-08-02T04:04:42.069536Z,NZ_APIM_50_LFZ,-41058
2016-08-02T04:04:43.069536Z,NZ_APIM_50_LFZ,-40969
2016-08-02T04:04:44.069536Z,NZ_APIM_50_LFZ,-41022
2016-08-02T04:04:45.069536Z,NZ_APIM_50_LFZ,-41035
2016-08-02T04:04:46.069536Z,NZ_APIM_50_LFZ,-40941
2016-08-02T04:04:47.069536Z,NZ_APIM_50_LFZ,-40988
2016-08-02T04:04:48.069536Z,NZ_APIM_50_LFZ,-41021
2016-08-02T04:04:49.069536Z,NZ_APIM_50_LFZ,-40994
2016-08-02T04:04:50.069536Z,NZ_APIM_50_LFZ,-41017
2016-08-02T04:04:51.069536Z,NZ_APIM_50_LFZ,-41008
2016-08-02T04:04:52.069536Z,NZ_APIM_50_LFZ,-40949
2016-08-02T04:04:53.069536Z,NZ_APIM_50_LFZ,-40961
2016-08-02T04:04:54.069536Z,NZ_APIM_50_LFZ,-41001
2016-08-02T04:04:55.069536Z,NZ_APIM_50_LFZ,-41007
2016-08-02T04:04:56.069536Z,NZ_APIM_50_LFZ,-41032
2016-08-02T04:04:57.069536Z,NZ_APIM_50_LFZ,-41025
2016-08-02T04:04:58.069536Z,NZ_APIM_50_LFZ,-41013
2016-08-02T04:04:59.069536Z,NZ_APIM_50_LFZ,-41023
2016-08-02T04:05:00.069536Z,NZ_APIM_50_LFZ,-41003
2016-08-02T04:05:01.069536Z,NZ_APIM_50_LFZ,-40989
2016-08-02T04:05:02.069536Z,NZ_APIM_50_LFZ,-40994
2016-08-02T04:05:03.069536Z,NZ_APIM_50_LFZ,-41006
2016-08-02T04:05:04.069536Z,NZ_APIM_50_LFZ,-41028
2016-08-02T04:05:05.069536Z,NZ_APIM_50_LFZ,-41021
2016-08-02T04:05:06.069536Z,NZ_APIM_50_LFZ,-41001
2016-08-02T04:05:07.069536Z,NZ_APIM_50_LFZ,-40972
2016-08-02T04:05:08.069536Z,NZ_APIM_50_LFZ,-40939
2016-08-02T04:05:09.069536Z,NZ_APIM_50_LFZ,-40961
2016-08-02T04:05:10.069536Z,NZ_APIM_50_LFZ,-40960
2016-08-02T04:05:11.069536Z,NZ_APIM_50_LFZ,-40943
2016-08-02T04:05:12.069536Z,NZ_APIM_50_LFZ,-40970
2016-08-02T04:05:13.069536Z,NZ_APIM_50_LFZ,-40951
2016-08-02T04:05:14.069536Z,NZ_APIM_50_LFZ,-40920
2016-08-02T04:05:15.069536Z,NZ_APIM_50_LFZ,-40934
2016-08-02T04:05:16.069536Z,NZ_APIM_50_LFZ,-40964
2016-08-02T04:05:17.069536Z,NZ_APIM_50_LFZ,-40975
2016-08-02T04:05:18.069536Z,NZ_APIM_50_LFZ,-40930
2016-08-02T04:05:19.069536Z,NZ_APIM_50_LFZ,-40896
2016-08-02T04:05:20.069536Z,NZ_APIM_50_LFZ,-40903
2016-08-02T04:05:21.069536Z,NZ_APIM_50_LFZ,-40905
2016-08-02T04:05:22.069536Z,NZ_APIM_50_LFZ,-40952
2016-08-02T04:05:23.069536Z,NZ_APIM_50_LFZ,-40980
2016-08-02T04:05:24.069536Z,NZ_APIM_50_LFZ,-40963
2016-08-02T04:05:25.069536Z,NZ_APIM_50_LFZ,-40981
2016-08-02T04:05:26.069536Z,NZ_APIM_50_LFZ,-40948
2016-08-02T04:05:27.069536Z,NZ_APIM_50_LFZ,-40940
2016-08-02T04:05:28.069536Z,NZ_APIM_50_LFZ,-41023
2016-08-02T04:05:29.069536Z,NZ_APIM_50_LFZ,-41022
2016-08-02T04:05:30.069536Z,NZ_APIM_50_LFZ,-40957
2016-08-02T04:05:31.069536Z,NZ_APIM_50_LFZ,-40942
2016-08-02T04:05:32.069536Z,NZ_APIM_50_LFZ,-40985
2016-08-02T04:05:33.069536Z,NZ_APIM_50_LFZ,-41010
2016-08-02T04:05:34.069536Z,NZ_APIM_50_LFZ,-41028
2016-08-02T04:05:35.069536Z,NZ_APIM_50_LFZ,-41056
2016-08-02T04:05:36.069536Z,NZ_APIM_50_LFZ,-41020
2016-08-02T04:05:37.069536Z,NZ_APIM_50_LFZ,-41036
2016-08-02T04:05:38.069536Z,NZ_APIM_50_LFZ,-41062
2016-08-02T04:05:39.069536Z,NZ_APIM_50_LFZ,-41002
2016-08-02T04:05:40.069536Z,NZ_APIM_50_LFZ,-41018
2016-08-02T04:05:41.069536Z,NZ_APIM_50_LFZ,-41025
2016-08-02T04:05:42.069536Z,NZ_APIM_50_LFZ,-41029
2016-08-02T04:05:43.069536Z,NZ_APIM_50_LFZ,-41072
2016-08-02T04:05:44.069536Z,NZ_APIM_50_LFZ,-41051
2016-08-02T04:05:45.069536Z,NZ_APIM_50_LFZ,-41118
2016-08-02T04:05:46.069536Z,NZ_APIM_50_LFZ,-41164
2016-08-02T04:05:47.069536Z,NZ_APIM_50_LFZ,-41110
2016-08-02T04:05:48.069536Z,NZ_APIM_50_LFZ,-41087
2016-08-02T04:05:49.069536Z,NZ_APIM_50_LFZ,-41070
2016-08-02T04:05:50.069536Z,NZ_APIM_50_LFZ,-41059
2016-08-02T04:05:51.069536Z,NZ_APIM_50_LFZ,-41052
2016-08-02T04:05:52.069536Z,NZ_APIM_50_LFZ,-41114
2016-08-02T04:05:53.069536Z,NZ_APIM_50_LFZ,-41152
2016-08-02T04:05:54.069536Z,NZ_APIM_50_LFZ,-41074
2016-08-02T04:05:55.069536Z,NZ_APIM_50_LFZ,-41073
2016-08-02T04:05:56.069536Z,NZ_APIM_50_LFZ,-41111
2016-08-02T04:05:57.069536Z,NZ_APIM_50_LFZ,-41097
2016-08-02T04:05:58.069536Z,NZ_APIM_50_LFZ,-41113
2016-08-02T04:05:59.069536Z,NZ_APIM_50_LFZ,-41104
2016-08-02T04:06:00.069536Z,NZ_APIM_50_LFZ,-41114
2016-08-02T04:06:01.069536Z,NZ_APIM_50_LFZ,-41180
2016-08-02T04:06:02.069536Z,NZ_APIM_50_LFZ,-41133
2016-08-02T04:06:03.069536Z,NZ_APIM_50_LFZ,-41062
2016-08-02T04:06:04.069536Z,NZ_APIM_50_LFZ,-41110
2016-08-02T04:06:05.069536Z,NZ_APIM_50_LFZ,-41146
2016-08-02T04:06:06.069536Z,NZ_APIM_50_LFZ,-41160
2016-08-02T04:06:07.069536Z,NZ_APIM_50_LFZ,-41199
2016-08-02T04:06:08.069536Z,NZ_APIM_50_LFZ,-41175
2016-08-02T04:06:09.069536Z,NZ_APIM_50_LFZ,-41147
2016-08-02T04:06:10.069536Z,NZ_APIM_50_LFZ,-41168
2016-08-02T04:06:11.069536Z,NZ_APIM_50_LFZ,-41167
2016-08-02T04:06:12.069536Z,NZ_APIM_50_LFZ,-41174
2016-08-02T04:06:13.069536Z,NZ_APIM_50_LFZ,-41164
2016-08-02T04:06:14.069536Z,NZ_APIM_50_LFZ,-41126
2016-08-02T04:06:15.069536Z,NZ_APIM_50_LFZ,-41149
2016-08-02T04:06:16.069536Z,NZ_APIM_50_LFZ,-41138
2016-08-02T04:06:17.069536Z,NZ_APIM_50_LFZ,-41104
